StartTime,LastTime,SrcAddr,DstAddr,Mean,Sport,Dport,SrcPkts,DstPkts,TotPkts,DstBytes,SrcBytes,TotBytes,SrcLoad,DstLoad,Load,SrcRate,DstRate,Rate,SrcLoss,DstLoss,Loss,pLoss,SrcJitter,DstJitter,SIntPkt,DIntPkt,Proto,Dur,TcpRtt,IdleTime,Sum,Min,Max,sDSb,sTtl,dTtl,sIpId,dIpId,SAppBytes,DAppBytes,TotAppByte,SynAck,RunTime,sTos,SrcJitAct,DstJitAct,Traffic,Target
8/19/2019 16:24,8/19/2019 16:24,192.168.0.20,192.168.0.2,0,57916,502,10,8,18,508,644,1152,88717.23438,68067.53125,156784.7656,172.080841,133.840652,325.041595,2,2,4,18.181818,529.09945,12.296544,5.811222,7.385286,6,0.052301,0.000592,1548887040,0.052301,0.052301,0.052301,0,128,64,10517,64375,24,20,44,0.00059,0.052301,0,0,0,normal,0
8/19/2019 10:30,8/19/2019 10:30,192.168.0.20,192.168.0.2,0,54278,502,10,8,18,508,644,1152,90527.75781,69456.64063,159984.3906,175.592636,136.572052,331.674957,2,2,4,18.181818,523.072802,11.260689,5.695,7.228,6,0.051255,0.000647,1548779392,0.051255,0.051255,0.051255,0,128,64,52344,35822,24,20,44,0.000645,0.051255,0,0,0,normal,0
8/19/2019 15:25,8/19/2019 15:25,192.168.0.20,192.168.0.2,0,55637,502,10,8,18,508,644,1152,90160.11719,69174.57031,159334.6875,174.879532,136.01741,330.328003,2,2,4,18.181818,552.785451,12.046096,6.433,7.242,6,0.051464,0.00076,1548883456,0.051464,0.051464,0.051464,0,128,64,41994,11415,24,20,44,0.000758,0.051464,0,0,0,normal,0
8/19/2019 14:01,8/19/2019 14:01,192.168.0.20,192.168.0.2,0,51254,502,10,8,18,508,644,1152,85493.70313,65594.30469,151088.0156,165.828308,128.97757,313.231232,2,2,4,18.181818,526.486158,11.284488,6.030333,7.571429,6,0.054273,0.001284,1548878464,0.054273,0.054273,0.054273,0,128,64,4383,51370,24,20,44,0.00122,0.054273,0,0,0,normal,0
8/19/2019 11:33,8/19/2019 11:33,192.168.0.20,192.168.0.2,0,49476,502,10,8,18,508,644,1152,87278.75,66963.86719,154242.6094,169.29068,131.670517,319.771271,2,2,4,18.181818,562.069817,11.437547,6.645375,7.417714,6,0.053163,0.001237,1548783232,0.053163,0.053163,0.053163,0,128,64,47142,30405,24,20,44,0.001235,0.053163,0,0,0,normal,0
8/19/2019 14:45,8/19/2019 14:45,192.168.0.20,192.168.0.2,0,59404,502,10,8,18,508,644,1152,89081.72656,68347.1875,157428.9063,172.787827,134.390533,326.377014,2,2,4,18.181818,559.194123,11.967711,6.510875,7.342571,6,0.052087,0.000682,1548881152,0.052087,0.052087,0.052087,0,128,64,5379,15944,24,20,44,0.00068,0.052087,0,0,0,normal,0
8/19/2019 11:59,8/19/2019 11:59,192.168.0.20,192.168.0.2,0,58679,502,10,8,18,508,644,1152,90376.10938,69340.28906,159716.4063,175.298492,136.343277,331.119385,2,2,4,18.181818,522.056454,12.016664,5.704556,7.237143,6,0.051341,0.000673,1548784768,0.051341,0.051341,0.051341,0,128,64,6926,56988,24,20,44,0.000672,0.051341,0,0,0,normal,0
8/19/2019 14:24,8/19/2019 14:24,192.168.0.20,192.168.0.2,0,49211,502,10,8,18,508,644,1152,86375.39844,66270.78125,152646.1875,167.538498,130.307709,316.461578,2,2,4,18.181818,522.999048,13.844631,5.968778,7.465571,6,0.053719,0.001359,1548879872,0.053719,0.053719,0.053719,0,128,64,19457,26327,24,20,44,0.001264,0.053719,0,0,0,normal,0
8/19/2019 16:13,8/19/2019 16:13,192.168.0.20,192.168.0.2,0,61744,502,10,8,18,508,644,1152,87489.39844,67125.48438,154614.875,169.699265,131.988312,320.54306,2,2,4,18.181818,528.090725,12.801101,5.892778,7.480429,6,0.053035,0.000671,1548886400,0.053035,0.053035,0.053035,0,128,64,62332,9160,24,20,44,0.000663,0.053035,0,0,0,normal,0
8/19/2019 10:43,8/19/2019 10:43,192.168.0.20,192.168.0.2,0,57604,502,10,8,18,508,644,1152,88145.89844,67629.17969,155775.0781,170.972656,132.978729,322.948334,2,2,4,18.181818,589.918689,13.016163,7.52,10.3894,6,0.05264,7.00E-04,1548780160,0.05264,0.05264,0.05264,0,128,64,41492,43958,24,20,44,0.000634,0.05264,0,0,0,normal,0
8/19/2019 11:29,8/19/2019 11:29,192.168.0.20,192.168.0.2,0,51556,502,0,2,2,124,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2.748023,1548782976,0,0,0,0,128,64,42269,54269,0,0,0,2.748023,0,0,0,0,normal,0
8/19/2019 11:35,8/19/2019 11:35,192.168.0.20,192.168.0.2,0,54757,502,10,8,18,508,644,1152,89364.8125,68564.38281,157929.2031,173.336929,134.817612,327.414185,2,2,4,18.181818,527.948711,12.173603,5.769111,7.324,6,0.051922,0.000704,1548783360,0.051922,0.051922,0.051922,0,128,64,37640,25221,24,20,44,0.000647,0.051922,0,0,0,normal,0
8/19/2019 16:29,8/19/2019 16:29,192.168.0.20,192.168.0.2,0,54875,502,10,8,18,508,644,1152,88174.375,67651.02344,155825.4063,171.027878,133.021683,323.052643,2,2,4,18.181818,522.212095,12.246169,5.847,7.423714,6,0.052623,0.000644,1548887296,0.052623,0.052623,0.052623,0,128,64,15628,50271,24,20,44,0.000643,0.052623,0,0,0,normal,0
8/19/2019 16:06,8/19/2019 16:06,192.168.0.20,192.168.0.2,0,55903,502,10,8,18,508,644,1152,88083.98438,67581.67188,155665.6563,170.852554,132.885315,322.721466,2,2,4,18.181818,520.737116,12.094244,5.853,7.429571,6,0.052677,0.000644,1548886016,0.052677,0.052677,0.052677,0,128,64,64607,58233,24,20,44,0.000598,0.052677,0,0,0,normal,0
8/19/2019 16:02,8/19/2019 16:02,192.168.0.20,192.168.0.2,0,61432,502,10,8,18,508,644,1152,90144.35156,69162.47656,159306.8281,174.848953,135.993637,330.270233,2,2,4,18.181818,525.286281,12.466385,5.719222,7.262857,6,0.051473,0.000622,1548885760,0.051473,0.051473,0.051473,0,128,64,29717,56849,24,20,44,0.000621,0.051473,0,0,0,normal,0
8/19/2019 13:21,8/19/2019 13:21,192.168.0.20,192.168.0.2,0,56220,502,10,8,18,508,644,1152,87835.53906,67391.0625,155226.5938,170.370651,132.510513,321.811249,2,2,4,18.181818,519.947477,13.669319,5.869556,7.362143,6,0.052826,0.001288,1548789760,0.052826,0.052826,0.052826,0,128,64,8018,3321,24,20,44,0.001286,0.052826,0,0,0,normal,0
8/19/2019 11:57,8/19/2019 11:57,192.168.0.20,192.168.0.2,0,50570,502,10,8,18,508,644,1152,89506.17188,68672.83594,158179.0156,173.611115,135.030869,327.932098,2,2,4,18.181818,522.521953,13.771397,5.76,7.268857,6,0.05184,0.000705,1548784640,0.05184,0.05184,0.05184,0,128,64,56951,25713,24,20,44,0.000619,0.05184,0,0,0,normal,0
8/19/2019 11:57,8/19/2019 11:57,192.168.0.20,192.168.0.2,0,50577,502,6,6,12,384,396,780,80659.95313,78215.71094,158875.6563,152.76506,152.76506,336.08313,2,2,4,25,10.591968,9.614381,0.196,6.405,6,0.03273,0.000694,1548784640,0.03273,0.03273,0.03273,0,128,64,61047,25744,24,20,44,0.000692,0.03273,0,0,0,normal,0
8/19/2019 10:30,8/19/2019 10:30,192.168.0.20,192.168.0.2,0,54073,502,10,8,18,508,644,1152,87154.15625,66868.27344,154022.4375,169.049011,131.482559,319.314789,2,2,4,18.181818,525.523888,12.448793,5.915444,7.507714,6,0.053239,0.000676,1548779392,0.053239,0.053239,0.053239,0,128,64,64884,35028,24,20,44,0.000674,0.053239,0,0,0,normal,0
8/19/2019 10:11,8/19/2019 10:11,192.168.0.20,192.168.0.2,0,50876,502,10,8,18,508,644,1152,87616.60156,67223.07813,154839.6875,169.945999,132.180222,321.009094,2,2,4,18.181818,560.815271,13.502133,6.61975,7.383143,6,0.052958,0.001274,1548778368,0.052958,0.052958,0.052958,0,128,64,36907,44233,24,20,44,0.001273,0.052958,0,0,0,normal,0
8/19/2019 16:13,8/19/2019 16:13,192.168.0.20,192.168.0.2,0,59110,502,10,8,18,508,644,1152,88010.46875,67525.27344,155535.7344,170.709961,132.774414,322.452148,2,2,4,18.181818,557.937186,11.376177,6.590125,7.434429,6,0.052721,0.000672,1548886400,0.052721,0.052721,0.052721,0,128,64,3916,2746,24,20,44,0.000671,0.052721,0,0,0,normal,0
8/19/2019 15:31,8/19/2019 15:31,192.168.0.20,192.168.0.2,0,58309,502,6,6,12,384,396,780,70341.85156,68210.28125,138552.125,133.223206,133.223206,293.091034,2,2,4,25,10.164523,9.822327,0.1728,7.3656,6,0.037531,0.000697,1548883968,0.037531,0.037531,0.037531,0,128,64,55660,19370,24,20,44,0.000696,0.037531,0,0,0,normal,0
8/19/2019 11:52,8/19/2019 11:52,192.168.0.20,192.168.0.2,0,53858,502,6,6,12,384,396,780,61264.26953,59407.77734,120672.0469,116.030815,116.030815,255.267792,2,2,4,25,27.214726,10.190876,0.4246,8.2792,6,0.043092,0.001905,1548784384,0.043092,0.043092,0.043092,0,128,64,30469,47005,24,20,44,0.001694,0.043092,0,0,0,normal,0
8/19/2019 12:29,8/19/2019 12:29,192.168.0.20,192.168.0.2,0,57428,502,10,8,18,508,644,1152,82984.58594,63669.20703,146653.7969,160.961472,125.192261,304.038361,2,2,4,18.181818,641.416654,10.738576,9.319,18.368,6,0.055914,0.00073,1548786560,0.055914,0.055914,0.055914,0,128,64,64353,2356,24,20,44,0.000626,0.055914,0,0,0,normal,0
8/19/2019 15:15,8/19/2019 15:15,192.168.0.20,192.168.0.2,0,61556,502,10,8,18,508,644,1152,89196.46875,68435.21875,157631.6875,173.010391,134.563629,326.797394,2,2,4,18.181818,522.542505,11.795469,5.78,7.335714,6,0.05202,0.000662,1548882944,0.05202,0.05202,0.05202,0,128,64,27161,21636,24,20,44,0.000661,0.05202,0,0,0,normal,0
8/19/2019 15:59,8/19/2019 15:59,192.168.0.20,192.168.0.2,0,54589,502,10,8,18,508,644,1152,89613.35156,68755.07031,158368.4219,173.819,135.192551,328.324768,2,2,4,18.181818,521.552795,12.421252,5.753111,7.298143,6,0.051778,0.000679,1548885632,0.051778,0.051778,0.051778,0,128,64,46613,30403,24,20,44,0.000677,0.051778,0,0,0,normal,0
8/19/2019 13:51,8/19/2019 13:51,192.168.0.20,192.168.0.2,0,56791,502,10,8,18,508,644,1152,85111.0625,65300.73047,150411.7969,165.086121,128.400314,311.829346,2,2,4,18.181818,524.612955,11.27338,6.057444,7.676857,6,0.054517,0.000736,1548877824,0.054517,0.054517,0.054517,0,128,64,24111,26480,24,20,44,0.000702,0.054517,0,0,0,normal,0
8/19/2019 12:08,8/19/2019 12:08,192.168.0.20,192.168.0.2,0,49922,502,10,8,18,508,644,1152,88651.125,68016.8125,156667.9375,171.952621,133.740921,324.799377,2,2,4,18.181818,520.199797,12.155124,5.815556,7.377286,6,0.05234,0.000687,1548785280,0.05234,0.05234,0.05234,0,128,64,16716,64438,24,20,44,0.000685,0.05234,0,0,0,normal,0
8/19/2019 12:07,8/19/2019 12:07,192.168.0.20,192.168.0.2,0,63446,502,10,8,18,508,644,1152,87247.57031,66939.94531,154187.5156,169.230194,131.623489,319.657043,2,2,4,18.181818,522.429822,11.294567,5.909111,7.417143,6,0.053182,0.001259,1548785280,0.053182,0.053182,0.053182,0,128,64,22551,53417,24,20,44,0.001257,0.053182,0,0,0,normal,0
8/19/2019 13:27,8/19/2019 13:27,192.168.0.20,192.168.0.2,0,58533,502,10,8,18,508,644,1152,87890.4375,67433.17969,155323.625,170.477142,132.593338,322.01239,2,2,4,18.181818,524.583238,11.245246,5.865889,7.438571,6,0.052793,0.000634,1548876544,0.052793,0.052793,0.052793,0,128,64,38169,16901,24,20,44,0.000632,0.052793,0,0,0,normal,0
8/19/2019 11:16,8/19/2019 11:16,192.168.0.20,192.168.0.2,0,52857,502,10,8,18,508,644,1152,88164.32031,67643.3125,155807.625,171.008377,133.006516,323.015808,2,2,4,18.181818,560.140037,12.590311,6.578625,7.357571,6,0.052629,0.001115,1548782208,0.052629,0.052629,0.052629,0,128,64,56154,3223,24,20,44,0.001113,0.052629,0,0,0,normal,0
8/19/2019 15:32,8/19/2019 15:32,192.168.0.20,192.168.0.2,0,61529,502,10,8,18,508,644,1152,89394.08594,68586.84375,157980.9375,173.393707,134.861771,327.521454,2,2,4,18.181818,524.166142,12.068621,5.767222,7.296143,6,0.051905,0.000622,1548883968,0.051905,0.051905,0.051905,0,128,64,55592,31772,24,20,44,0.00062,0.051905,0,0,0,normal,0
8/19/2019 13:12,8/19/2019 13:12,192.168.0.20,192.168.0.2,0,64416,502,10,8,18,508,644,1152,89962.57813,69023.00781,158985.5938,174.496384,135.719406,329.604279,2,2,4,18.181818,524.561308,11.882885,5.730778,7.280857,6,0.051577,0.000604,1548789120,0.051577,0.051577,0.051577,0,128,64,5899,51776,24,20,44,0.000601,0.051577,0,0,0,normal,0
8/19/2019 10:54,8/19/2019 10:54,192.168.0.20,192.168.0.2,0,55367,502,10,8,18,508,644,1152,88414.63281,67835.36719,156250,171.493896,133.38414,323.932922,2,2,4,18.181818,519.970583,12.106852,5.831111,7.383,6,0.05248,0.00075,1548780800,0.05248,0.05248,0.05248,0,128,64,43081,4052,24,20,44,0.000741,0.05248,0,0,0,normal,0
8/19/2019 12:21,8/19/2019 12:21,192.168.0.20,192.168.0.2,0,54233,502,6,6,12,384,396,780,86919.30469,84285.38281,171204.6875,164.619888,164.619888,362.163757,2,2,4,25,12.49254,7.61267,0.193,5.9318,6,0.030373,0.000879,1548786048,0.030373,0.030373,0.030373,0,128,64,58746,45873,24,20,44,0.00071,0.030373,0,0,0,normal,0
8/19/2019 10:07,8/19/2019 10:07,192.168.0.20,192.168.0.2,0,56256,502,10,8,18,508,644,1152,88900.8125,68208.38281,157109.1875,172.43692,134.117599,325.714172,2,2,4,18.181818,527.985945,12.931771,5.799222,7.352143,6,0.052193,0.000718,1548778112,0.052193,0.052193,0.052193,0,128,64,41311,1819,24,20,44,0.000717,0.052193,0,0,0,normal,0
8/19/2019 16:30,8/19/2019 16:30,192.168.0.20,192.168.0.2,0,60212,502,6,6,12,384,396,780,74529.95313,72271.46875,146801.4219,141.155212,141.155212,310.541473,2,2,4,25,9.512764,8.683434,0.1724,6.9582,6,0.035422,0.000633,1548887424,0.035422,0.035422,0.035422,0,128,64,623,5323,24,20,44,0.000623,0.035422,0,0,0,normal,0
8/19/2019 13:28,8/19/2019 13:28,192.168.0.20,192.168.0.2,0,60475,502,10,8,18,508,644,1152,90254.8125,69247.22656,159502.0469,175.063217,136.160278,330.674957,2,2,4,18.181818,524.016188,12.36922,5.712222,7.252143,6,0.05141,0.000635,1548876544,0.05141,0.05141,0.05141,0,128,64,32317,24390,24,20,44,0.000633,0.05141,0,0,0,normal,0
8/19/2019 13:54,8/19/2019 13:54,192.168.0.20,192.168.0.2,0,64555,502,10,8,18,508,644,1152,84606.6875,64913.75391,149520.4375,164.107803,127.639404,309.981415,2,2,4,18.181818,522.665556,11.096517,6.093556,7.648571,6,0.054842,0.001256,1548878080,0.054842,0.054842,0.054842,0,128,64,41532,40764,24,20,44,0.001254,0.054842,0,0,0,normal,0
8/19/2019 10:13,8/19/2019 10:13,192.168.0.20,192.168.0.2,0,55975,502,10,8,18,508,644,1152,87595.09375,67206.58594,154801.6719,169.904282,132.147781,320.930298,2,2,4,18.181818,595.719466,12.072912,7.567286,7.393143,6,0.052971,0.001217,1548778368,0.052971,0.052971,0.052971,0,128,64,55561,63906,24,20,44,0.001216,0.052971,0,0,0,normal,0
8/19/2019 16:37,8/19/2019 16:37,192.168.0.20,192.168.0.2,0,61347,502,10,8,18,508,644,1152,90432.47656,69383.53906,159816.0156,175.407822,136.428299,331.325897,2,2,4,18.181818,551.680809,11.443763,6.413625,7.236571,6,0.051309,0.000651,1548887808,0.051309,0.051309,0.051309,0,128,64,42803,36342,24,20,44,0.000649,0.051309,0,0,0,normal,0
8/19/2019 15:24,8/19/2019 15:24,192.168.0.20,192.168.0.2,0,54530,502,10,8,18,508,644,1152,90044.63281,69085.96875,159130.6094,174.655548,135.843201,329.904907,2,2,4,18.181818,524.030109,12.290235,5.725556,7.269143,6,0.05153,0.000641,1548883456,0.05153,0.05153,0.05153,0,128,64,886,7134,24,20,44,0.000639,0.05153,0,0,0,normal,0
8/19/2019 12:17,8/19/2019 12:17,192.168.0.20,192.168.0.2,0,58105,502,10,8,18,508,644,1152,88737.59375,68083.14844,156820.7344,172.120331,133.871368,325.11618,2,2,4,18.181818,528.1794,12.173714,5.809889,7.366714,6,0.052289,0.00072,1548785792,0.052289,0.052289,0.052289,0,128,64,30739,63132,24,20,44,0.000665,0.052289,0,0,0,normal,0
8/19/2019 16:32,8/19/2019 16:32,192.168.0.20,192.168.0.2,0,64950,502,10,8,18,508,644,1152,82597.55469,63372.25781,145969.8125,160.21077,124.608376,302.620331,2,2,4,18.181818,530.916572,11.939102,6.241778,7.921857,6,0.056176,0.000713,1548887552,0.056176,0.056176,0.056176,0,128,64,46150,23600,24,20,44,0.000711,0.056176,0,0,0,normal,0
8/19/2019 13:27,8/19/2019 13:27,192.168.0.20,192.168.0.2,0,56462,502,10,8,18,508,644,1152,89608.15625,68751.08594,158359.25,173.808929,135.184723,328.305756,2,2,4,18.181818,525.030251,11.579899,5.753444,7.304143,6,0.051781,0.000672,1548876416,0.051781,0.051781,0.051781,0,128,64,9843,8911,24,20,44,0.000637,0.051781,0,0,0,normal,0
8/19/2019 14:26,8/19/2019 14:26,192.168.0.20,192.168.0.2,0,55781,502,6,6,12,384,396,780,77720.20313,75365.04688,153085.25,147.197357,147.197357,323.834167,2,2,4,25,9.549417,8.637572,0.1626,6.6618,6,0.033968,0.000651,1548880000,0.033968,0.033968,0.033968,0,128,64,17,51716,24,20,44,0.000648,0.033968,0,0,0,normal,0
8/19/2019 12:04,8/19/2019 12:04,192.168.0.20,192.168.0.2,0,54746,502,10,8,18,508,644,1152,89816.30469,68910.78125,158727.0938,174.212662,135.498734,329.068359,2,2,4,18.181818,523.122939,11.843425,5.740111,7.285143,6,0.051661,0.000732,1548785024,0.051661,0.051661,0.051661,0,128,64,47221,39467,24,20,44,0.000654,0.051661,0,0,0,normal,0
8/19/2019 14:43,8/19/2019 14:43,192.168.0.20,192.168.0.2,0,53051,502,10,8,18,508,644,1152,90233.75,69231.07031,159464.8281,175.022369,136.12851,330.597809,2,2,4,18.181818,525.230147,12.504227,5.713556,7.244571,6,0.051422,0.000671,1548881024,0.051422,0.051422,0.051422,0,128,64,12813,55620,24,20,44,0.000669,0.051422,0,0,0,normal,0
8/19/2019 16:15,8/19/2019 16:15,192.168.0.20,192.168.0.2,0,49285,502,10,8,18,508,644,1152,85642.03906,65708.11719,151350.1563,166.116013,129.20134,313.774689,2,2,4,18.181818,526.794768,11.204257,6.019889,7.560714,6,0.054179,0.001253,1548886528,0.054179,0.054179,0.054179,0,128,64,40773,24280,24,20,44,0.001251,0.054179,0,0,0,normal,0
8/19/2019 16:07,8/19/2019 16:07,192.168.0.20,192.168.0.2,0,59635,502,6,6,12,386,396,782,76234.47656,74386.36719,150620.8438,144.383484,144.383484,317.643646,2,2,4,25,9.857228,9.446968,0.1722,6.791,6,0.03463,0.000669,1548886016,0.03463,0.03463,0.03463,0,128,64,17957,7119,24,22,46,0.000668,0.03463,0,0,0,normal,0
8/19/2019 15:27,8/19/2019 15:27,192.168.0.20,192.168.0.2,0,63350,502,10,8,18,508,644,1152,87827.21875,67384.67969,155211.8906,170.354523,132.497955,321.780762,2,2,4,18.181818,527.153415,12.061158,5.870111,7.450429,6,0.052831,0.000666,1548883712,0.052831,0.052831,0.052831,0,128,64,63769,41170,24,20,44,0.000664,0.052831,0,0,0,normal,0
8/19/2019 13:48,8/19/2019 13:48,192.168.0.20,192.168.0.2,0,50632,502,10,8,18,508,644,1152,90393.71875,69353.80469,159747.5313,175.332657,136.369843,331.183899,2,2,4,18.181818,523.122625,12.445585,5.703444,7.233857,6,0.051331,0.00068,1548877696,0.051331,0.051331,0.051331,0,128,64,25150,2317,24,20,44,0.000677,0.051331,0,0,0,normal,0
8/19/2019 10:31,8/19/2019 10:31,192.168.0.20,192.168.0.2,0,56961,502,10,8,18,508,644,1152,89727.72656,68842.82031,158570.5469,174.040848,135.365097,328.743805,2,2,4,18.181818,521.545594,13.775337,5.745778,7.252,6,0.051712,0.000661,1548779520,0.051712,0.051712,0.051712,0,128,64,24874,46179,24,20,44,0.000659,0.051712,0,0,0,normal,0
8/19/2019 15:21,8/19/2019 15:21,192.168.0.20,192.168.0.2,0,60745,502,10,8,18,510,644,1154,84942.78906,65464.53125,150407.3281,164.75972,128.146454,311.212799,2,2,4,18.181818,525.259041,11.576662,6.069444,7.685286,6,0.054625,0.000623,1548883328,0.054625,0.054625,0.054625,0,128,64,53561,16217,24,22,46,0.000621,0.054625,0,0,0,normal,0
8/19/2019 11:52,8/19/2019 11:52,192.168.0.20,192.168.0.2,0,52759,502,10,8,18,508,644,1152,89781.54688,68884.11719,158665.6563,174.145233,135.446289,328.94101,2,2,4,18.181818,527.571638,12.165724,5.742333,7.289714,6,0.051681,0.000643,1548784384,0.051681,0.051681,0.051681,0,128,64,11121,42760,24,20,44,0.000641,0.051681,0,0,0,normal,0
8/19/2019 16:41,8/19/2019 16:41,192.168.0.20,192.168.0.2,0,55670,502,10,8,18,508,644,1152,88613.88281,67988.23438,156602.125,171.880371,133.684738,324.662933,2,2,4,18.181818,527.079886,11.961718,5.818,7.306857,6,0.052362,0.00121,1548888064,0.052362,0.052362,0.052362,0,128,64,42617,12069,24,20,44,0.001208,0.052362,0,0,0,normal,0
8/19/2019 16:46,8/19/2019 16:46,192.168.0.20,192.168.0.2,0,53244,502,10,8,18,508,644,1152,88824.22656,68149.625,156973.8594,172.288376,134.002075,325.433594,2,2,4,18.181818,527.06739,12.264852,5.804222,7.359857,6,0.052238,0.000709,1548888320,0.052238,0.052238,0.052238,0,128,64,19068,56010,24,20,44,0.000708,0.052238,0,0,0,normal,0
8/19/2019 16:09,8/19/2019 16:09,192.168.0.20,192.168.0.2,0,65468,502,10,8,18,508,644,1152,87933.74219,67466.40625,155400.1563,170.561142,132.658661,322.171051,2,2,4,18.181818,560.458577,11.406757,6.595875,7.440429,6,0.052767,0.000787,1548886144,0.052767,0.052767,0.052767,0,128,64,53777,29626,24,20,44,0.000681,0.052767,0,0,0,normal,0
8/19/2019 12:51,8/19/2019 12:51,209.240.235.92,192.168.0.2,0,21997,80,2,0,2,0,124,124,4.96E+08,0,4.96E+08,1.00E+06,0,1.00E+06,2,0,2,50,4197.1385,0,4197.1395,0,6,1.00E-06,0,1548787840,1.00E-06,1.00E-06,1.00E-06,0,128,0,21629,0,0,0,0,0,1.00E-06,0,4197.1385,0,DoS,1
8/19/2019 16:40,8/19/2019 16:40,192.168.0.20,192.168.0.2,0,53080,502,10,8,18,508,644,1152,89148.47656,68398.39844,157546.875,172.917297,134.491241,326.621582,2,2,4,18.181818,520.647357,12.37784,5.783111,7.343857,6,0.052048,0.000632,1548888064,0.052048,0.052048,0.052048,0,128,64,49225,2089,24,20,44,0.000631,0.052048,0,0,0,normal,0
8/19/2019 13:20,8/19/2019 13:20,192.168.0.20,192.168.0.2,0,52460,502,10,8,18,508,644,1152,89057.78906,68328.82031,157386.6094,172.741409,134.354431,326.289307,2,2,4,18.181818,521.137928,12.537228,5.789,7.243143,6,0.052101,0.001273,1548789632,0.052101,0.052101,0.052101,0,128,64,38668,54367,24,20,44,0.001271,0.052101,0,0,0,normal,0
8/19/2019 10:00,8/19/2019 10:00,192.168.0.20,192.168.0.2,0,53138,502,10,8,18,508,644,1152,89371.70313,68569.66406,157941.375,173.350281,134.828003,327.439423,2,2,4,18.181818,527.394989,12.525729,5.768667,7.326429,6,0.051918,0.00062,1548777600,0.051918,0.051918,0.051918,0,128,64,50548,60457,24,20,44,0.000618,0.051918,0,0,0,normal,0
8/19/2019 13:29,8/19/2019 13:29,192.168.0.20,192.168.0.2,0,63646,502,10,8,18,508,644,1152,87008.70313,66756.67188,153765.375,168.766876,131.263123,318.781891,2,2,4,18.181818,521.647745,12.723163,5.925333,7.522143,6,0.053328,0.000664,1548876544,0.053328,0.053328,0.053328,0,128,64,14200,36628,24,20,44,0.000663,0.053328,0,0,0,normal,0
8/19/2019 10:50,8/19/2019 10:50,192.168.0.20,192.168.0.2,0,60651,502,10,8,18,508,644,1152,90030.65625,69075.24219,159105.8906,174.628418,135.822113,329.853699,2,2,4,18.181818,522.289012,12.965622,5.726444,7.239,6,0.051538,0.000777,1548780672,0.051538,0.051538,0.051538,0,128,64,20348,8544,24,20,44,0.000775,0.051538,0,0,0,normal,0
8/19/2019 10:19,8/19/2019 10:19,192.168.0.20,192.168.0.2,0,57183,502,10,8,18,508,644,1152,87702.71875,67289.15625,154991.875,170.113037,132.310135,321.324615,2,2,4,18.181818,528.873517,11.491875,5.878444,7.451857,6,0.052906,0.000755,1548778752,0.052906,0.052906,0.052906,0,128,64,34127,17125,24,20,44,0.000697,0.052906,0,0,0,normal,0
8/19/2019 16:08,8/19/2019 16:08,192.168.0.20,192.168.0.2,0,63482,502,10,8,18,508,644,1152,85320.78125,65461.63672,150782.4219,165.492905,128.716705,312.597687,2,2,4,18.181818,529.507019,14.604431,6.042556,7.669,6,0.054383,0.000682,1548886144,0.054383,0.054383,0.054383,0,128,64,56684,21975,24,20,44,0.000681,0.054383,0,0,0,normal,0
8/19/2019 10:43,8/19/2019 10:43,192.168.0.20,192.168.0.2,0,57202,502,10,8,18,508,644,1152,88661.28906,68024.60938,156685.9063,171.972336,133.756256,324.836639,2,2,4,18.181818,527.821767,14.138198,5.814889,7.386571,6,0.052334,0.000626,1548780160,0.052334,0.052334,0.052334,0,128,64,14093,42408,24,20,44,0.000625,0.052334,0,0,0,normal,0
8/19/2019 16:08,8/19/2019 16:08,192.168.0.20,192.168.0.2,0,63161,502,10,8,18,508,644,1152,83620.17969,64156.85938,147777.0313,162.194305,126.151131,306.367035,2,2,4,18.181818,524.756953,11.529542,6.165444,7.783286,6,0.055489,0.000997,1548886144,0.055489,0.055489,0.055489,0,128,64,52582,20723,24,20,44,0.000995,0.055489,0,0,0,normal,0
8/19/2019 10:53,8/19/2019 10:53,192.168.0.20,192.168.0.2,0,52905,502,10,8,18,508,644,1152,90497.73438,69433.60938,159931.3438,175.534393,136.526749,331.564972,2,2,4,18.181818,520.894593,12.869913,5.696889,7.235429,6,0.051272,0.000701,1548780800,0.051272,0.051272,0.051272,0,128,64,60443,41826,24,20,44,0.000598,0.051272,0,0,0,normal,0
8/19/2019 11:23,8/19/2019 11:23,192.168.0.20,192.168.0.2,0,54530,502,10,8,18,508,644,1152,85015.94531,65227.75,150243.6875,164.901611,128.256805,311.480835,2,2,4,18.181818,527.84364,11.158021,6.064222,7.708429,6,0.054578,0.00061,1548782592,0.054578,0.054578,0.054578,0,128,64,43304,8165,24,20,44,0.000549,0.054578,0,0,0,normal,0
8/19/2019 16:00,8/19/2019 16:00,192.168.0.20,192.168.0.2,0,56732,502,6,6,12,384,396,780,78541.03906,76161.00781,154702.0469,148.751968,148.751968,327.254333,2,2,4,25,12.645719,8.051332,0.2218,6.5788,6,0.033613,0.000859,1548885632,0.033613,0.033613,0.033613,0,128,64,32829,38690,24,20,44,0.000712,0.033613,0,0,0,normal,0
